"cpg","seqnames","start","end","GREAT_annotation","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","state","estimate","se","pVal.fixed","pVal.random","pValQ","direction","pVal.final","fdr","GASPARONI_estimate","GASPARONI_se","GASPARONI_pValue","GASPARONI_fdr","LONDON_estimate","LONDON_se","LONDON_pValue","LONDON_fdr","MtSinai_estimate","MtSinai_se","MtSinai_pValue","MtSinai_fdr","ROSMAP_estimate","ROSMAP_se","ROSMAP_pValue","ROSMAP_fdr","isDEJager","isMtSinai","isLunnon","isGasparoni","isAnyPreviousStudy","isGasparoniNeuron","isGasparoniGlia","isGasparoniGeneNeuron","isGasparoniGeneGlia","isDEJager_gene","isMtSinai_gene","isLunnon_gene","isGasparoni_gene","isAnyPreviousStudy_gene"
"cg22540135","chr19",51898904,51898905,"LIM2 (-7696); SIGLEC10 (+22047)",NA,NA,NA,"S_Shore","Quiescent/Low",-0.02572946,0.007093599,0.00028658,0.00028658,0.9920604,"----",0.00028658,0.03730631,-0.01960169,0.02257192,0.3896779,0.9999276,-0.02497644,0.01351176,0.06777806,0.6946534,-0.02729431,0.01689187,0.1086736,0.723385,-0.02692427,0.01058315,0.01118473,0.7237982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg18384097","chr1",202129566,202129567,"ARL8A (-15698); PTPN7 (+1142)","5'UTR;TSS1500","NM_002832;NM_080588","PTPN7","OpenSea","Quiescent/Low",-0.03164727,0.008727685,0.0002877577,0.008384824,0.1458585,"----",0.0002877577,0.03744638,-0.00859285,0.02259446,0.7054674,0.9999276,-0.03364142,0.01612755,0.03978096,0.6312017,-0.06268185,0.01729156,0.0004291005,0.2128892,-0.01498862,0.01585094,0.344701,0.9889989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg24954967","chr3",46130858,46130859,"XCR1 (-61625); CCR1 (+119028)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.03052073,0.008417142,0.0002878221,0.0002878221,0.6236873,"----",0.0002878221,0.03744638,-0.03956998,0.02212162,0.0802419,0.9999276,-0.03684186,0.01371224,0.008576456,0.4479572,-0.01039359,0.01748054,0.5532073,0.930324,-0.0344738,0.01695109,0.042381,0.8670926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26942121","chr11",8832203,8832204,"ST5 (+100294); RPL27A (+128246)","1stExon;5'UTR","NM_005418;NM_139157;NM_213618","ST5","OpenSea","Active TSS",0.02411601,0.006651402,0.0002881755,0.0002881755,0.7976592,"++++",0.0002881755,0.03748152,0.03582813,0.02583623,0.1722052,0.9999276,0.0158261,0.01083815,0.1476734,0.7902435,0.02792966,0.01541608,0.07244916,0.674134,0.02852661,0.01092105,0.009205063,0.6999815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10782575","chr11",2322543,2322544,"TSPAN32 (-699); C11orf21 (+599)","Body;TSS1500","NM_001142946;NM_139022;NR_024621","C11orf21;TSPAN32","OpenSea","Weak Repressed PolyComb",-0.02294519,0.006329285,0.0002886914,0.0002886914,0.967016,"----",0.0002886914,0.03753779,-0.01954721,0.02443716,0.4278823,0.9999276,-0.02475284,0.01082516,0.02453896,0.5735509,-0.02669277,0.01268951,0.03744021,0.6023724,-0.01908188,0.0108184,0.07822422,0.9164449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10002860","chr11",1482176,1482177,"MOB2 (+25799); BRSK2 (+49795)","Body","NM_003957","BRSK2","Island","Weak transcription",0.02151145,0.005934004,0.000288833,0.000288833,0.5933736,"++++",0.000288833,0.03754537,0.03770417,0.01927683,0.05656195,0.9999276,0.01478596,0.01021723,0.1512882,0.7935916,0.03169178,0.01302174,0.01636827,0.5183293,0.01768119,0.009886334,0.07416453,0.9129036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg06934654","chr16",89180742,89180743,"CDH15 (-57432); ACSF3 (+20526)","Body","NM_001127214;NM_174917;NR_023316","ACSF3","OpenSea","Strong transcription",-0.02812178,0.007758037,0.0002891211,0.0161643,0.09808007,"----",0.0002891211,0.03757199,-0.01015743,0.01830105,0.5815709,0.9999276,-0.03904334,0.01327805,0.004154929,0.369831,-0.05295246,0.01642413,0.001615553,0.3064749,-0.004508077,0.01533915,0.7689321,0.9997115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10380293","chr21",44902815,44902816,"SIK1 (-55808); HSF2BP (+176558)",NA,NA,NA,"N_Shelf","Quiescent/Low",0.01597472,0.004407292,0.0002893951,0.0002893951,0.6707991,"++++",0.0002893951,0.03759675,0.005171216,0.01148569,0.6546585,0.9999276,0.01828748,0.007987612,0.02436421,0.57297,0.02182549,0.008410899,0.01060221,0.4734811,0.01334503,0.008423701,0.113624,0.9470924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg21475402","chr1",156612140,156612141,"BCAN (+401)","5'UTR","NM_021948;NM_198427","BCAN","Island","Active TSS",-0.02737746,0.007554263,0.000289961,0.0007063183,0.332229,"----",0.000289961,0.03765941,-0.08900815,0.03648957,0.01863287,0.9999276,-0.03280608,0.01494315,0.03067927,0.6015921,-0.02336932,0.01459226,0.1118135,0.7266067,-0.02056288,0.01147257,0.07353658,0.9120847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg13477101","chr7",1067302,1067303,"GPR146 (-27618); CYP2W1 (+44468)","Body","NM_001134395;NM_001134396;NM_032350","C7orf50","Island","Flanking Active TSS",0.02885724,0.007963098,0.0002902259,0.001586075,0.28869,"-+++",0.0002902259,0.03768296,-0.000601821,0.02641334,0.9819205,0.9999492,0.01734338,0.01291025,0.1824895,0.8158369,0.04888766,0.01763101,0.006415491,0.4223416,0.03801094,0.01397525,0.006703324,0.6520648,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"cg01038597","chr16",31120649,31120650,"KAT8 (-8335); BCKDK (+3222)","Body","NM_001122957;NM_005881","BCKDK","Island","Flanking Active TSS",0.02326479,0.006420051,0.0002903388,0.0002903388,0.5896098,"-+++",0.0002903388,0.03768676,-0.000944589,0.02314443,0.9676218,0.9999276,0.01745487,0.01132832,0.1268318,0.7715609,0.02921515,0.0165474,0.0799339,0.6847042,0.02954184,0.009556142,0.002076456,0.4981976,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"cg13408086","chr9",140221397,140221398,"NRARP (-24695); EXD3 (+96316)","Body","NM_017820","EXD3","S_Shelf","Weak transcription",-0.02620132,0.00723109,0.0002907267,0.04072455,0.08336312,"----",0.0002907267,0.03772624,-0.009581134,0.0218591,0.6632107,0.9999276,-0.04893279,0.0114334,4.61877e-05,0.09265078,-0.01483626,0.01652956,0.3711885,0.8802655,-0.009159785,0.01321982,0.488628,0.9936712,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg13165778","chr7",1952518,1952519,"ELFN1 (+224764); MAD1L1 (+320359)","Body","NM_001013836;NM_001013837;NM_003550","MAD1L1","S_Shelf","Quiescent/Low",-0.06296425,0.01737759,0.0002908664,0.0002908664,0.4596292,"----",0.0002908664,0.03773351,-0.1301989,0.06585762,0.05405631,0.9999276,-0.02505247,0.03496505,0.4755173,0.9244328,-0.05501859,0.03567433,0.1255621,0.7406752,-0.07768942,0.02601846,0.002932297,0.5495213,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"cg12276578","chr6",164040093,164040094,"QKI (+204419)",NA,NA,NA,"OpenSea","Quiescent/Low",0.02964078,0.008181019,0.000291076,0.004658877,0.1351184,"++++",0.000291076,0.03774983,0.06937834,0.02018032,0.001254842,0.9999276,0.01553098,0.0136593,0.2585125,0.8551898,0.03691062,0.0183309,0.04621901,0.6240527,0.01913778,0.01552313,0.2180706,0.9769846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg25302087","chr6",21668049,21668050,"SOX4 (+74078); PRL (+629680)","Body","NR_015410","FLJ22536","S_Shore","Quiescent/Low",0.0228835,0.006316831,0.0002916313,0.0002916313,0.7057543,"++++",0.0002916313,0.03779332,0.01637139,0.0135637,0.2336021,0.9999276,0.03416336,0.01162292,0.004168822,0.3702277,0.02078505,0.01311247,0.1154824,0.7307798,0.01728106,0.01249299,0.1670548,0.9668165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg04007726","chr10",80981129,80981130,"PPIF (-126104); ZMIZ1 (+152338)","Body","NM_020338","ZMIZ1","OpenSea","Flanking Active TSS",0.027925,0.007708562,0.0002916629,0.000481361,0.3614466,"++++",0.0002916629,0.03779332,0.02359916,0.02514201,0.3528211,0.9999276,0.04129585,0.01335724,0.002642074,0.3237371,0.04484627,0.02107398,0.03531304,0.5958523,0.01355473,0.01163242,0.2443388,0.9800687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14192130","chr6",167535764,167535765,"CCR6 (-492)","5'UTR;TSS1500","NM_004367;NM_031409","CCR6","OpenSea","Weak Repressed PolyComb",0.02382892,0.006578344,0.0002919632,0.0005958215,0.366614,"++++",0.0002919632,0.03782137,0.00857741,0.02389952,0.721316,0.9999276,0.009564174,0.01314085,0.4685922,0.922549,0.01981466,0.01462663,0.177977,0.7860813,0.03558701,0.009581667,0.000221281,0.2676189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg25992382","chr14",93066811,93066812,"RIN3 (+86694); LGMN (+148212)","Body","NM_024832","RIN3","OpenSea","Quiescent/Low",-0.015694,0.004332669,0.000292055,0.003555826,0.2914559,"+---",0.000292055,0.03782238,0.01220456,0.01760167,0.4915608,0.9999276,-0.01238694,0.01058701,0.2450507,0.8494548,-0.02645323,0.01017496,0.01045905,0.4725303,-0.01619075,0.005637744,0.004212302,0.6024792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg23721345","chr1",27043524,27043525,"PIGV (-71161); ARID1A (+21001)","Body","NM_006015;NM_139135","ARID1A","OpenSea","Enhancers",0.02960651,0.008175815,0.0002932052,0.0002932052,0.824592,"+++.",0.0002932052,0.03796043,0.03991565,0.01913639,0.04256641,0.9999276,0.02900208,0.01325128,0.03118412,0.6037185,0.02582519,0.01237059,0.0388786,0.6059309,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg23418968","chr2",9816010,9816011,"TAF1B (-167472); YWHAQ (-45266)",NA,NA,NA,"OpenSea","Enhancers",0.02285901,0.006312893,0.0002934613,0.0002934613,0.8075235,"++++",0.0002934613,0.03796458,0.02312329,0.02524745,0.3645135,0.9999276,0.0227946,0.01218518,0.06460312,0.689985,0.03538369,0.01485257,0.01872322,0.5329925,0.01822793,0.009033022,0.04400536,0.8717365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00191458","chr5",169757859,169757860,"LCP2 (-32629); KCNMB1 (+58821)","TSS1500","NR_026945","LOC257358","OpenSea","Weak Repressed PolyComb",-0.02662701,0.00735369,0.0002935742,0.0002935742,0.7401043,"----",0.0002935742,0.03796458,-0.008650786,0.02339169,0.7132116,0.9999276,-0.01965112,0.01403064,0.1647385,0.8040659,-0.03064795,0.01855881,0.101188,0.7148834,-0.03314832,0.01073253,0.002095938,0.5000178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17606183","chr6",32409413,32409414,"HLA-DRA (+1795); HLA-DRB5 (+88650)","Body","NM_019111","HLA-DRA","OpenSea","Weak Repressed PolyComb",-0.03053949,0.008434183,0.0002935582,0.0002935582,0.9143432,"----",0.0002935582,0.03796458,-0.02173783,0.02313259,0.3522771,0.9999276,-0.03158945,0.01560536,0.04587422,0.6494073,-0.02342253,0.01827838,0.2024325,0.8028513,-0.03710962,0.01401724,0.008305216,0.6828555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17922998","chr8",61863697,61863698,"CLVS1 (-336816); CHD7 (+272361)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.02568865,0.0070944,0.0002934942,0.0002934942,0.8067424,"----",0.0002934942,0.03796458,-0.01356631,0.01988961,0.4986083,0.9999276,-0.03304576,0.01211687,0.007662803,0.4364293,-0.02984417,0.01655799,0.07391099,0.6767131,-0.02065776,0.01205407,0.08704469,0.9263795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg01773518","chr1",22972756,22972757,"C1QB (-6925); C1QC (+2631)","Body","NM_001114101;NM_172369","C1QC","N_Shore","Quiescent/Low",-0.02248396,0.006210023,0.000293929,0.000293929,0.9005792,"----",0.000293929,0.03799514,-0.01287583,0.02081392,0.5392206,0.9999276,-0.02945992,0.01228177,0.01849509,0.5397459,-0.01976628,0.01412831,0.1643134,0.7760894,-0.02161163,0.009135138,0.01828203,0.7820548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00363080","chr10",1454292,1454293,"IDI1 (-359183); ADARB2 (+325377)","Body","NM_018702","ADARB2","OpenSea","Weak Repressed PolyComb",-0.02560107,0.007071046,0.0002939792,0.0002939792,0.4601478,"----",0.0002939792,0.03799514,-0.02783687,0.02428276,0.2575733,0.9999276,-0.02052206,0.01413855,0.1500803,0.7925118,-0.04990379,0.01698159,0.003931705,0.3803945,-0.0192294,0.01008407,0.05696828,0.8917189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26509250","chr2",134884342,134884343,"MGAT5 (+6590); TMEM163 (+592227)",NA,NA,NA,"OpenSea","Enhancers",0.02225139,0.006146202,0.0002942075,0.01440932,0.09480393,"+-++",0.0002942075,0.03801376,0.04608215,0.01664094,0.008074765,0.9999276,-0.002926136,0.01331691,0.8265729,0.9815744,0.03609868,0.01601625,0.02595971,0.5648646,0.02239667,0.008663409,0.009946502,0.7106116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg21132420","chr22",50099606,50099607,"BRD1 (+118845)",NA,NA,NA,"S_Shore","Weak Repressed PolyComb",-0.02234498,0.006172705,0.0002946418,0.0002946418,0.6703625,"----",0.0002946418,0.03805895,-0.01878722,0.01982221,0.348191,0.9999276,-0.03324658,0.01220254,0.0077207,0.4368975,-0.02842763,0.01618036,0.08139949,0.6867962,-0.01570657,0.00871557,0.07198347,0.9103514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11556846","chr2",200468728,200468729,"SATB2 (-145910); FTCDNL1 (+247137)",NA,NA,NA,"Island","Active TSS",0.02483295,0.006860313,0.0002948317,0.0002948317,0.4992853,"++++",0.0002948317,0.03807257,0.0131054,0.02565042,0.6118483,0.9999276,0.01431109,0.01154079,0.218147,0.8353001,0.044166,0.01770106,0.01390654,0.5044521,0.02872312,0.01052445,0.006519175,0.6500636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg01078248","chr7",123197661,123197662,"NDUFA5 (+647)","Body","NM_005000","NDUFA5","Island","Active TSS",-0.01650569,0.004560108,0.0002950777,0.0002950777,0.4258587,"+---",0.0002950777,0.03808252,0.004712385,0.01628316,0.7735739,0.9999276,-0.02303591,0.007340605,0.002291685,0.3090264,-0.01293154,0.007467219,0.08580051,0.6939034,-0.01943663,0.01130436,0.08601388,0.9250142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00767496","chr15",45671279,45671280,"GATM (-289)","Body;TSS1500","NM_001482;NR_033252","GATM;LOC145663","S_Shore","Flanking Active TSS",0.0263303,0.007274305,0.0002950225,0.0002950225,0.706866,"++++",0.0002950225,0.03808252,0.03524098,0.02158431,0.1093569,0.9999276,0.02709515,0.01294748,0.0391599,0.6294755,0.03775721,0.01586043,0.01880767,0.5334202,0.01618289,0.01211696,0.1821567,0.9697656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17220055","chr1",42248998,42248999,"EDN2 (-298657); HIVEP3 (+135170)","5'UTR","NM_001127714;NM_024503","HIVEP3","OpenSea","Enhancers",-0.01787482,0.004939251,0.0002958201,0.0002958201,0.4760598,"+---",0.0002958201,0.03811284,0.007445981,0.02008707,0.7125736,0.9999276,-0.01953598,0.01078618,0.07340833,0.7038107,-0.02653783,0.009750838,0.007432008,0.4363676,-0.01567683,0.007179832,0.02935545,0.8314708,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"cg06744545","chr2",27958421,27958422,"SUPT7L (-71746); MRPL33 (-36162)",NA,NA,NA,"Island","Active TSS",0.01942908,0.0053686,0.0002957189,0.0002957189,0.9454819,"++++",0.0002957189,0.03811284,0.01441802,0.01631596,0.3814664,0.9999276,0.01662564,0.008826138,0.06280116,0.6864294,0.02386847,0.01435418,0.09889405,0.7120864,0.02193978,0.008687694,0.01179121,0.7298304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg13702357","chr7",75367549,75367550,"HIP1 (+715)","Body","NM_005338","HIP1","N_Shore","Flanking Active TSS",0.02017984,0.005576078,0.0002957413,0.008327847,0.1445239,"++++",0.0002957413,0.03811284,0.008162856,0.02292415,0.7234078,0.9999276,0.007392349,0.008941285,0.4105325,0.9081324,0.04064834,0.01193646,0.0008908256,0.2584026,0.02382849,0.009652885,0.01382017,0.7451049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19628934","chr14",77499391,77499392,"IRF2BPL (-4358)",NA,NA,NA,"Island","Flanking Active TSS",0.03168068,0.008753953,0.0002957274,0.008517492,0.09239196,"++++",0.0002957274,0.03811284,0.02456174,0.0309728,0.4318433,0.9999276,0.03652211,0.01783491,0.04346294,0.64288,0.08581446,0.02435873,0.0005982642,0.2319615,0.01788347,0.01180329,0.1302215,0.9533006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg17474545","chr19",56061873,56061874,"ENSG00000231274 (-4965)",NA,NA,NA,"S_Shore","Weak Repressed PolyComb",0.02755827,0.007614905,0.000295754,0.004022827,0.2098403,"++++",0.000295754,0.03811284,0.002186869,0.02111351,0.9179555,0.9999276,0.01897747,0.01314867,0.1523697,0.7944593,0.05412013,0.01631915,0.001199213,0.2795033,0.02880453,0.0135296,0.0336254,0.8445396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg07148341","chr6",43714275,43714276,"MRPS18A (-58748); VEGFA (-24168)",NA,NA,NA,"OpenSea","Quiescent/Low",0.01856494,0.005130424,0.0002962042,0.0002962042,0.5441466,"++++",0.0002962042,0.03815142,0.009745239,0.01973397,0.6237756,0.9999276,0.01344291,0.01076427,0.2149246,0.8335256,0.03372706,0.01188,0.005290299,0.4060777,0.01650604,0.007123186,0.02079781,0.7943606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg07719172","chr12",109889431,109889432,"KCTD10 (+25917); MYO1H (+103724)","Body","NM_031954","KCTD10","OpenSea","Strong transcription",0.02160316,0.005970509,0.0002965315,0.01968633,0.07743931,"++++",0.0002965315,0.03817176,0.03641108,0.02255946,0.1133663,0.9999276,0.04892443,0.01300072,0.0002967169,0.1568088,0.004436918,0.01942458,0.8196978,0.9772398,0.01331336,0.007554728,0.0784912,0.9166908,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"cg24834889","chr19",37825406,37825407,"HKR1 (-173)","TSS200","NM_181786","HKR1","Island","Active TSS",0.03492488,0.00965208,0.0002964549,0.0009573103,0.3182615,"++++",0.0002964549,0.03817176,0.01518651,0.03199129,0.6372413,0.9999276,0.03007962,0.01605197,0.06415456,0.6888674,0.06705072,0.02012422,0.001137276,0.2769207,0.02282028,0.01713325,0.1833453,0.9697656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg23529249","chr15",69867297,69867298,"RPLP1 (+122175); TLE3 (+523217)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.02569619,0.007101954,0.000296676,0.000296676,0.9901701,"----",0.000296676,0.03817946,-0.03140263,0.02382025,0.1939245,0.9999276,-0.02763765,0.01476379,0.06441997,0.6896122,-0.02574763,0.01580138,0.1057545,0.7202085,-0.02367212,0.0102754,0.02154707,0.7998718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg03867003","chr11",124751257,124751258,"ROBO3 (+15976); ROBO4 (+16919)","3'UTR","NM_022370","ROBO3","OpenSea","Weak Repressed PolyComb",0.0243713,0.006736184,0.0002969251,0.003974535,0.1639071,"++++",0.0002969251,0.03820061,0.05457998,0.01821799,0.004396978,0.9999276,0.03471748,0.01315599,0.009784553,0.4647668,0.01124151,0.01395115,0.4219143,0.8971035,0.01409483,0.01110461,0.2047913,0.9746304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg09256413","chr1",72566690,72566691,"NEGR1 (+181726)","Body","NM_173808","NEGR1","OpenSea","Quiescent/Low",-0.01856374,0.005131205,0.0002971018,0.01536738,0.1548412,"--+-",0.0002971018,0.03820153,-0.04033351,0.01861035,0.03542776,0.9999276,-0.01199554,0.01026136,0.2454563,0.8496204,0.0003834723,0.01193618,0.9744225,0.9969794,-0.02569675,0.007336839,0.0004922884,0.3359457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00584026","chr4",942342,942343,"TMEM175 (+16168); DGKQ (+25001)","Body","NM_032326","TMEM175","S_Shore","Weak transcription",0.04010097,0.01108423,0.0002970726,0.0002970726,0.442632,"++++",0.0002970726,0.03820153,0.06752352,0.02312541,0.005406793,0.9999276,0.01479394,0.02238016,0.5102638,0.9319175,0.04057217,0.02626094,0.1249036,0.7403339,0.03959262,0.01882154,0.03579466,0.8510003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg20133901","chr3",51602121,51602122,"TEX264 (-103149); RAD54L2 (+26526)","5'UTR","NM_015106","RAD54L2","OpenSea","Enhancers",-0.01601828,0.004427739,0.0002972211,0.001366116,0.3134982,"----",0.0002972211,0.03820597,-0.06027313,0.0264551,0.0273989,0.9999276,-0.01293528,0.008660723,0.1387508,0.7832195,-0.009598785,0.009065919,0.2917596,0.8500068,-0.01834276,0.006444213,0.004559712,0.6150882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg04490349","chr7",5571608,5571609,"ACTB (-1269)","TSS1500","NM_001101","ACTB","S_Shore","Flanking Active TSS",-0.01790269,0.00494913,0.0002976444,0.0002976444,0.4660315,"----",0.0002976444,0.03824947,-0.00368173,0.0230127,0.8735919,0.9999276,-0.02902531,0.00874985,0.001307753,0.2658023,-0.01437202,0.01143664,0.2112374,0.8085897,-0.01288746,0.007406165,0.08230996,0.921394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14166009","chr19",37825309,37825310,"HKR1 (-270)","TSS1500","NM_181786","HKR1","Island","Active TSS",0.02814485,0.007781942,0.0002983976,0.004217141,0.1929588,"++++",0.0002983976,0.03833533,0.001250756,0.01722296,0.9424222,0.9999276,0.02768938,0.0127524,0.03250945,0.6086525,0.05611644,0.01867103,0.003209297,0.3621906,0.03135241,0.01557186,0.04447968,0.8724402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg05460716","chr1",167063879,167063880,"GPA33 (-4012); DUSP27 (+598)","TSS1500","NM_001080426","DUSP27","OpenSea","Weak Repressed PolyComb",0.03053812,0.008443846,0.000298483,0.000298483,0.5997967,"++++",0.000298483,0.03833538,0.01681279,0.02294646,0.4674608,0.9999276,0.04339207,0.01308777,0.001315153,0.2658023,0.01603908,0.02073151,0.440618,0.9020054,0.0266911,0.01588784,0.09343839,0.9339332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg05368971","chr1",2321364,2321365,"RER1 (-1907)","Body","NM_024848","MORN1","N_Shore","Weak transcription",-0.01785402,0.00493728,0.0002989996,0.02918303,0.07203415,"+---",0.0002989996,0.03834708,0.002980371,0.01746619,0.8652578,0.9999276,-0.007527781,0.009265014,0.4186279,0.9105919,-0.04328638,0.01224752,0.000575407,0.2294835,-0.01883416,0.007174287,0.008860502,0.6952121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg01447475","chr2",30510887,30510888,"LCLAT1 (-159235); LBH (+56491)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.02565963,0.007095624,0.0002988884,0.001400987,0.3096742,"+---",0.0002988884,0.03834708,0.002994949,0.02387808,0.9007323,0.9999276,-0.04806284,0.01581317,0.003094608,0.3394679,-0.02517128,0.0157388,0.1123165,0.7271648,-0.02194985,0.009964268,0.02795134,0.8271793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08798685","chr6",27730294,27730295,"ZNF184 (-289398); HIST1H2BL (+45414)",NA,NA,NA,"OpenSea","Bivalent/Poised TSS",0.02732071,0.007555085,0.0002989581,0.0002989581,0.6456467,"++++",0.0002989581,0.03834708,0.03703176,0.02400218,0.1297193,0.9999276,0.03740419,0.01222926,0.002920807,0.3337986,0.02191256,0.02271873,0.3366802,0.8675909,0.01701279,0.01181822,0.150474,0.9616195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg09522706","chr7",99691447,99691448,"AP4M1 (-7732); COPS6 (+4871)","Body;TSS200","NM_005916;NM_182776;NR_029498;NR_029510","MCM7;MIR25;MIR93","OpenSea","Strong transcription",0.01276396,0.003529541,0.0002988161,0.0002988161,0.7427138,"++++",0.0002988161,0.03834708,0.01867778,0.01633182,0.2586883,0.9999276,0.00620815,0.007041075,0.3802594,0.8986634,0.01584901,0.00777655,0.04367184,0.619316,0.01424703,0.005011527,0.004610029,0.6166453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg23736024","chr21",43442027,43442028,"UMODL1 (-49398); ZBTB21 (-11562)","TSS200","NR_027273","C21orf121","OpenSea","Enhancers",0.0147718,0.004084887,0.0002989511,0.005011506,0.1652612,"++++",0.0002989511,0.03834708,0.01755891,0.0165129,0.2931759,0.9999276,0.02915913,0.008169217,0.0005736998,0.197314,0.01736871,0.01067424,0.1062413,0.720673,0.007122851,0.005546913,0.1995558,0.973482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14780466","chr2",20870812,20870813,"GDF7 (+4389); APOB (+396132)","Body","NM_182828","GDF7","Island","Repressed PolyComb",0.03644149,0.01008317,0.0003014047,0.0003014047,0.6482931,"++++",0.0003014047,0.03862257,0.03548679,0.03161699,0.2675184,0.9999276,0.05232022,0.01849711,0.005751137,0.4040792,0.01148325,0.02645685,0.6650158,0.9531673,0.03425632,0.01493378,0.02211206,0.8023902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg22921027","chr3",40822492,40822493,"CTNNB1 (-418437); ZNF621 (+256117)",NA,NA,NA,"OpenSea","Flanking Active TSS",0.02988802,0.008269806,0.0003013758,0.0003013758,0.4121485,"++++",0.0003013758,0.03862257,0.001211041,0.02203316,0.9564048,0.9999276,0.04523188,0.01459554,0.002583369,0.3220442,0.03206625,0.02059648,0.1220477,0.7377667,0.02660537,0.01347089,0.04868327,0.8782042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg02357508","chr15",40331141,40331142,"SRP14 (+247)","Body","NM_003134","SRP14","Island","Active TSS",0.02059609,0.005698791,0.0003013751,0.0003013751,0.6722231,"++++",0.0003013751,0.03862257,0.03215216,0.02104391,0.1333948,0.9999276,0.02366724,0.006934401,0.0009607273,0.2403686,0.0089609,0.01372515,0.5150412,0.9214689,0.008987464,0.02028974,0.6579433,0.9978797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg23866403","chr19",35617819,35617820,"LGI4 (+8284); FXYD3 (+10654)","Body","NM_139284","LGI4","S_Shore","Enhancers",0.01596088,0.004416478,0.0003015811,0.0003015811,0.5910634,"++++",0.0003015811,0.03862346,0.0004801727,0.01932206,0.9802813,0.9999492,0.02090288,0.006726098,0.002515626,0.320219,0.02123917,0.01217567,0.08358831,0.6903354,0.01072389,0.007117478,0.1323687,0.9533006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
